2012.10.29,00:00,1.61009,1.61019,1.60057,1.60302,47983
2012.10.30,00:00,1.60280,1.60846,1.60198,1.60713,49889
2012.10.31,00:00,1.60721,1.61381,1.60667,1.61274,61570
2012.11.01,00:00,1.61250,1.61741,1.61192,1.61286,61002
2012.11.02,00:00,1.61303,1.61327,1.60069,1.60212,69059
2012.11.05,00:00,1.60110,1.60381,1.59563,1.59773,59500
2012.11.06,00:00,1.59760,1.60066,1.59645,1.59964,96492
2012.11.07,00:00,1.59959,1.60414,1.59535,1.59851,159614
2012.11.08,00:00,1.59824,1.60040,1.59279,1.59806,68580
2012.11.09,00:00,1.59809,1.60182,1.58863,1.58976,68786
2012.11.12,00:00,1.59021,1.59142,1.58631,1.58747,45029
2012.11.13,00:00,1.58746,1.59146,1.58568,1.58707,61762
2012.11.14,00:00,1.58684,1.59006,1.58374,1.58393,64003
2012.11.15,00:00,1.58392,1.58785,1.58263,1.58629,60915
2012.11.16,00:00,1.58649,1.59003,1.58348,1.58813,63032
2012.11.19,00:00,1.58842,1.59230,1.58807,1.59067,53247
2012.11.20,00:00,1.59087,1.59355,1.58903,1.59249,58979
2012.11.21,00:00,1.59244,1.59551,1.58816,1.59519,60718
2012.11.22,00:00,1.59506,1.59772,1.59183,1.59346,49479
2012.11.23,00:00,1.59357,1.60501,1.59262,1.60256,56919
2012.11.26,00:00,1.60305,1.60372,1.59956,1.60245,52759
2012.11.27,00:00,1.60252,1.60554,1.60084,1.60203,68098
2012.11.28,00:00,1.60218,1.60239,1.59608,1.60135,66808
2012.11.29,00:00,1.60147,1.60471,1.60012,1.60388,63232
2012.11.30,00:00,1.60385,1.60615,1.59880,1.60098,65253
2012.12.03,00:00,1.60176,1.61146,1.60126,1.60895,59522
2012.12.04,00:00,1.60910,1.61299,1.60854,1.60992,64055
2012.12.05,00:00,1.60948,1.61174,1.60813,1.60928,66256
2012.12.06,00:00,1.60924,1.61271,1.60386,1.60490,70954
2012.12.07,00:00,1.60441,1.60601,1.60012,1.60412,68961
2012.12.10,00:00,1.60379,1.60956,1.60128,1.60749,53058
2012.12.11,00:00,1.60735,1.61211,1.60678,1.61125,57437
2012.12.12,00:00,1.61074,1.61709,1.60942,1.61473,61972
2012.12.13,00:00,1.61473,1.61526,1.60835,1.61108,61247
2012.12.14,00:00,1.61089,1.61769,1.61026,1.61713,60112
2012.12.17,00:00,1.61684,1.62153,1.61564,1.62025,56191
2012.12.18,00:00,1.62015,1.62684,1.61932,1.62506,55211
2012.12.19,00:00,1.62498,1.63059,1.62419,1.62459,62739
2012.12.20,00:00,1.62440,1.62950,1.62374,1.62766,64979
2012.12.21,00:00,1.62781,1.62807,1.61509,1.61666,73746
2012.12.24,00:00,1.61514,1.62053,1.61001,1.61276,40444
2012.12.26,00:00,1.61692,1.61692,1.61072,1.61359,13814
2012.12.27,00:00,1.61300,1.62020,1.60654,1.60965,61538
2012.12.28,00:00,1.61017,1.61698,1.60774,1.61540,55716
2012.12.31,00:00,1.61671,1.62738,1.61327,1.62402,48139
2013.01.02,00:00,1.63055,1.63095,1.62244,1.62519,20735
2013.01.03,00:00,1.62538,1.62548,1.60904,1.61050,71412
2013.01.04,00:00,1.61053,1.61081,1.60083,1.60674,81451
2013.01.07,00:00,1.60716,1.61163,1.60201,1.61135,69637
2013.01.08,00:00,1.61144,1.61273,1.60278,1.60536,71263
2013.01.09,00:00,1.60564,1.60742,1.59912,1.60214,74484
2013.01.10,00:00,1.60237,1.61672,1.60032,1.61650,86642
2013.01.11,00:00,1.61617,1.61780,1.60875,1.61272,82613
2013.01.14,00:00,1.61268,1.61534,1.60308,1.60733,76274
2013.01.15,00:00,1.60748,1.61001,1.60319,1.60626,89618
2013.01.16,00:00,1.60626,1.60794,1.59745,1.60040,88182
2013.01.17,00:00,1.60035,1.60383,1.59540,1.59914,89261
2013.01.18,00:00,1.59924,1.60057,1.58529,1.58614,90262
2013.01.21,00:00,1.58474,1.58924,1.58049,1.58279,54606
2013.01.22,00:00,1.58264,1.58826,1.58081,1.58364,85725
2013.01.23,00:00,1.58366,1.58915,1.58009,1.58436,75373
2013.01.24,00:00,1.58419,1.58506,1.57553,1.57883,78714
2013.01.25,00:00,1.57878,1.58265,1.57446,1.57964,87078
2013.01.28,00:00,1.57655,1.57847,1.56733,1.56929,76138
2013.01.29,00:00,1.56915,1.57722,1.56843,1.57613,78841
2013.01.30,00:00,1.57568,1.58157,1.57242,1.57980,80288
2013.01.31,00:00,1.57975,1.58737,1.57740,1.58563,79280
2013.02.01,00:00,1.58554,1.58774,1.56877,1.56925,100388
2013.02.04,00:00,1.56957,1.57710,1.56895,1.57606,72591
2013.02.05,00:00,1.57605,1.58035,1.56294,1.56572,83992
2013.02.06,00:00,1.56516,1.56772,1.56302,1.56574,73742
2013.02.07,00:00,1.56623,1.57678,1.56444,1.57129,90360
2013.02.08,00:00,1.57105,1.58438,1.57038,1.57977,78097
2013.02.11,00:00,1.57944,1.58091,1.56518,1.56571,71206
2013.02.12,00:00,1.56559,1.56695,1.55712,1.56608,83407
2013.02.13,00:00,1.56616,1.56878,1.55224,1.55399,81886
2013.02.14,00:00,1.55387,1.55415,1.54738,1.54928,79219
2013.02.15,00:00,1.54945,1.55490,1.54607,1.55155,83876
2013.02.18,00:00,1.55030,1.55075,1.54367,1.54636,58959
2013.02.19,00:00,1.54631,1.55034,1.54142,1.54240,67380
2013.02.20,00:00,1.54245,1.54500,1.51921,1.52317,86895
2013.02.21,00:00,1.52323,1.52722,1.51304,1.52530,93300
2013.02.22,00:00,1.52490,1.53195,1.51598,1.51598,76914
2013.02.25,00:00,1.50768,1.51981,1.50720,1.51591,112772
2013.02.26,00:00,1.51625,1.52181,1.51120,1.51220,107095
2013.02.27,00:00,1.51248,1.51873,1.50796,1.51583,95843
2013.02.28,00:00,1.51585,1.52210,1.51478,1.51623,80181
2013.03.01,00:00,1.51605,1.51853,1.49848,1.50364,87873
2013.03.04,00:00,1.50390,1.51160,1.49986,1.51131,77104
2013.03.05,00:00,1.51132,1.51981,1.50930,1.51247,88055
2013.03.06,00:00,1.51268,1.51542,1.50149,1.50162,79024
2013.03.07,00:00,1.50171,1.50817,1.49653,1.50121,101205
2013.03.08,00:00,1.50109,1.50461,1.48841,1.49145,86863
2013.03.11,00:00,1.49189,1.49426,1.48647,1.49158,62534
2013.03.12,00:00,1.49149,1.49182,1.48302,1.48983,76854
2013.03.13,00:00,1.48967,1.49807,1.48920,1.49201,84906
2013.03.14,00:00,1.49206,1.51179,1.49142,1.50831,98333
2013.03.15,00:00,1.50833,1.51755,1.50679,1.51138,98290
2013.03.18,00:00,1.51175,1.51429,1.50712,1.51061,106055
2013.03.19,00:00,1.51061,1.51435,1.50722,1.50930,104998
2013.03.20,00:00,1.50930,1.51851,1.50259,1.51019,113667
2013.03.21,00:00,1.51024,1.52084,1.50872,1.51706,103418
2013.03.22,00:00,1.51704,1.52470,1.51643,1.52274,84497
2013.03.25,00:00,1.52298,1.52593,1.51419,1.51704,94468
2013.03.26,00:00,1.51705,1.52064,1.51345,1.51587,76492
2013.03.27,00:00,1.51587,1.51802,1.50916,1.51278,72154
2013.03.28,00:00,1.51278,1.52000,1.51108,1.51886,70853
2013.03.29,00:00,1.51885,1.52195,1.51766,1.52020,43988
2013.04.01,00:00,1.51878,1.52407,1.51770,1.52299,35284
2013.04.02,00:00,1.52281,1.52578,1.50979,1.51019,65176
2013.04.03,00:00,1.51015,1.51574,1.50747,1.51277,65116
2013.04.04,00:00,1.51239,1.52444,1.50325,1.52327,91389
2013.04.05,00:00,1.52308,1.53624,1.51981,1.53368,80004
2013.04.08,00:00,1.53110,1.53499,1.52377,1.52539,69898
2013.04.09,00:00,1.52556,1.53405,1.52491,1.53198,77958
2013.04.10,00:00,1.53208,1.53425,1.52918,1.53290,64976
2013.04.11,00:00,1.53271,1.54106,1.53175,1.53839,72601
2013.04.12,00:00,1.53836,1.54085,1.53389,1.53394,71376
2013.04.15,00:00,1.53398,1.53841,1.52686,1.52832,89144
2013.04.16,00:00,1.52796,1.53780,1.52720,1.53606,96932
2013.04.17,00:00,1.53603,1.53712,1.52158,1.52376,101248
2013.04.18,00:00,1.52377,1.53118,1.52168,1.52776,85341
2013.04.19,00:00,1.52772,1.53670,1.52233,1.52284,85311
2013.04.22,00:00,1.52281,1.52918,1.52030,1.52902,76556
2013.04.23,00:00,1.52904,1.52969,1.51958,1.52384,80801
2013.04.24,00:00,1.52367,1.52866,1.52256,1.52661,70213
2013.04.25,00:00,1.52676,1.54790,1.52633,1.54318,93834
2013.04.26,00:00,1.54321,1.54978,1.54176,1.54724,81375
2013.04.29,00:00,1.54809,1.55451,1.54744,1.54985,70185
